--Pokemon Base Stats & Types--
NUM|NAME      |TYPE             |  HP| ATK| DEF| SPE|SATK|SDEF|ABILITY1    |ABILITY2    |ITEM
Set #238 - ? Unknown ? Swarm/Radar/GBA (rate=15) - NINETALES Lv45, CYNDAQUIL Lv45, TORCHIC Lv47, LAPRAS Lv46, PARASECT Lv48, DEOXYS Lv47, FEAROW Lv47, PILOSWINE Lv45, FLOATZEL Lv47, MANTINE Lv45, CRANIDOS Lv47, INFERNAPE Lv45, LATIAS Lv47, JUMPLUFF Lv45, LUCARIO Lv47, MISMAGIUS Lv45
Set #239 - ? Unknown ? Grass/Cave (rate=15) - IGGLYBUFF Lv45, CLOYSTER Lv45, ODDISH Lv46, SNOVER Lv45, NIDORAN♀ Lv47, MISDREAVUS Lv46, RELICANTH Lv47, MACHOKE Lv46, AGGRON Lv47, CHARMANDER Lv45, BRONZOR Lv48, METAGROSS Lv47
Set #240 - ? Unknown ? Swarm/Radar/GBA (rate=15) - ELECTRIKE Lv45, CROAGUNK Lv45, AERODACTYL Lv47, OMANYTE Lv46, DODRIO Lv48, FLAAFFY Lv47, SHUPPET Lv47, MOLTRES Lv45, PORYGON-Z Lv47, SPHEAL Lv45, MANECTRIC Lv47, WEEDLE Lv45, PIDGEOTTO Lv47, FINNEON Lv45, TURTWIG Lv47, DROWZEE Lv45
Set #241 - ? Unknown ? Grass/Cave (rate=15) - ANORITH Lv45, DUSTOX Lv45, LATIOS Lv46, FERALIGATR Lv45, TEDDIURSA Lv47, POLITOED Lv46, AZUMARILL Lv47, VIBRAVA Lv46, WHISCASH Lv47, BELDUM Lv45, KRICKETUNE Lv48, PARAS Lv47
Set #242 - ? Unknown ? Swarm/Radar/GBA (rate=15) - LUCARIO Lv45, PERSIAN Lv45, SKUNTANK Lv47, SHUPPET Lv46, CASCOON Lv48, AIPOM Lv47, VENUSAUR Lv47, PARASECT Lv45, AZUMARILL Lv47, GLACEON Lv45, MAMOSWINE Lv47, BRELOOM Lv45, SWINUB Lv47, BUNEARY Lv45, SURSKIT Lv47, CUBONE Lv45
Set #243 - ? Unknown ? Grass/Cave (rate=15) - DITTO Lv45, STARMIE Lv45, SKARMORY Lv46, FORRETRESS Lv45, MILOTIC Lv47, HOPPIP Lv46, WURMPLE Lv47, SHAYMIN Lv46, ABRA Lv47, MASQUERAIN Lv45, AGGRON Lv48, JIRACHI Lv47
Set #244 - ? Unknown ? Swarm/Radar/GBA (rate=15) - YANMA Lv45, SEALEO Lv45, SUNFLORA Lv47, KECLEON Lv46, ELECTRODE Lv48, CHINCHOU Lv47, MILOTIC Lv47, MUDKIP Lv45, NUMEL Lv47, HIPPOWDON Lv45, HITMONTOP Lv47, HOUNDOUR Lv45, TEDDIURSA Lv47, RAMPARDOS Lv45, WOOPER Lv47, PIDGEY Lv45
Set #245 - ? Unknown ? Grass/Cave (rate=15) - SEADRA Lv45, BRONZOR Lv45, GIRAFARIG Lv46, SUDOWOODO Lv45, GIBLE Lv47, DELIBIRD Lv46, PELIPPER Lv47, MIME JR. Lv46, HO-OH Lv47, NOCTOWL Lv45, NINETALES Lv48, CHIKORITA Lv47
Set #246 - ? Unknown ? Swarm/Radar/GBA (rate=15) - FLYGON Lv45, ZAPDOS Lv45, MEGANIUM Lv47, DARKRAI Lv46, MURKROW Lv48, GLACEON Lv47, NINCADA Lv47, XATU Lv45, FLYGON Lv47, BUTTERFREE Lv45, MISMAGIUS Lv47, NINETALES Lv45, CHANSEY Lv47, CLOYSTER Lv45, DELCATTY Lv47, WHISMUR Lv45
Set #247 - ? Unknown ? Grass/Cave (rate=15) - GROVYLE Lv45, WOBBUFFET Lv45, MEDICHAM Lv46, SURSKIT Lv45, NINETALES Lv47, KAKUNA Lv46, SPOINK Lv47, CRADILY Lv46, OMANYTE Lv47, ELEKID Lv45, ROTOM Lv48, ANORITH Lv47
Set #248 - ? Unknown ? Swarm/Radar/GBA (rate=15) - MAGNETON Lv45, PINSIR Lv45, RELICANTH Lv47, MEDICHAM Lv46, NIDORAN♂ Lv48, MAMOSWINE Lv47, SILCOON Lv47, SNOVER Lv45, WOBBUFFET Lv47, BRONZOR Lv45, SILCOON Lv47, DIALGA Lv45, DEWGONG Lv47, WARTORTLE Lv45, AZURILL Lv47, HUNTAIL Lv45
Set #249 - ? Unknown ? Grass/Cave (rate=15) - LANTURN Lv45, BULBASAUR Lv45, MEW Lv46, ZAPDOS Lv45, GENGAR Lv47, LAPRAS Lv46, BUDEW Lv47, AZURILL Lv46, VULPIX Lv47, DRATINI Lv45, MEOWTH Lv48, DEWGONG Lv47
Set #250 - ? Unknown ? Swarm/Radar/GBA (rate=15) - LATIAS Lv45, CRESSELIA Lv45, DIGLETT Lv47, STARLY Lv46, DRAGONITE Lv48, DODUO Lv47, METAGROSS Lv47, ROTOM Lv45, STANTLER Lv47, CARNIVINE Lv45, PROBOPASS Lv47, CRANIDOS Lv45, PLUSLE Lv47, SOLROCK Lv45, JYNX Lv47, LARVITAR Lv45
Set #251 - ? Unknown ? Grass/Cave (rate=15) - MOLTRES Lv45, MACHOP Lv45, LOTAD Lv46, DEOXYS Lv45, CLEFAIRY Lv47, MAREEP Lv46, KIRLIA Lv47, HORSEA Lv46, FORRETRESS Lv47, IGGLYBUFF Lv45, MANAPHY Lv48, CHARMELEON Lv47
Set #252 - ? Unknown ? Swarm/Radar/GBA (rate=15) - VENOMOTH Lv45, SHIFTRY Lv45, KOFFING Lv47, SILCOON Lv46, DARKRAI Lv48, MIME JR. Lv47, ABRA Lv47, BLASTOISE Lv45, MASQUERAIN Lv47, TOGETIC Lv45, LUVDISC Lv47, DIALGA Lv45, GRANBULL Lv47, LATIAS Lv45, CHINGLING Lv47, MANTYKE Lv45
Set #253 - ? Unknown ? Grass/Cave (rate=15) - WOOPER Lv45, FLAAFFY Lv45, UXIE Lv46, SWELLOW Lv45, GALLADE Lv47, MACHAMP Lv46, RAPIDASH Lv47, GOLDEEN Lv46, ILLUMISE Lv47, PORYGON Lv45, GARDEVOIR Lv48, BELLOSSOM Lv47
Set #254 - ? Unknown ? Swarm/Radar/GBA (rate=15) - SLUGMA Lv45, PURUGLY Lv45, GLACEON Lv47, BUDEW Lv46, MEDITITE Lv48, MAROWAK Lv47, TANGELA Lv47, BANETTE Lv45, STANTLER Lv47, SEADRA Lv45, BASTIODON Lv47, KANGASKHAN Lv45, WOOPER Lv47, WALREIN Lv45, SANDSLASH Lv47, SEEL Lv45
Set #255 - ? Unknown ? Grass/Cave (rate=15) - ALAKAZAM Lv45, GEODUDE Lv45, KAKUNA Lv46, NIDOKING Lv45, HONCHKROW Lv47, WYNAUT Lv46, QUAGSIRE Lv47, MEW Lv46, MACHAMP Lv47, CHINCHOU Lv45, MAGNEZONE Lv48, KYOGRE Lv47
Set #256 - ? Unknown ? Swarm/Radar/GBA (rate=15) - REMORAID Lv45, NINJASK Lv45, CHANSEY Lv47, BELLSPROUT Lv46, DUSKULL Lv48, VILEPLUME Lv47, ROSELIA Lv47, KADABRA Lv45, POLIWAG Lv47, PONYTA Lv45, MACHOP Lv47, MINUN Lv45, MEW Lv47, NATU Lv45, DRAGONAIR Lv47, BAGON Lv45
Set #257 - ? Unknown ? Grass/Cave (rate=15) - ELECTIVIRE Lv45, DUSTOX Lv45, CROBAT Lv46, SCIZOR Lv45, WINGULL Lv47, TORCHIC Lv46, LUGIA Lv47, LUGIA Lv46, FERALIGATR Lv47, ARTICUNO Lv45, BEAUTIFLY Lv48, GULPIN Lv47
Set #258 - ? Unknown ? Swarm/Radar/GBA (rate=15) - OCTILLERY Lv45, TYRANITAR Lv45, KRABBY Lv47, ALAKAZAM Lv46, NIDORAN♀ Lv48, BUDEW Lv47, MAWILE Lv47, SHINX Lv45, DEOXYS Lv47, BALTOY Lv45, FURRET Lv47, HEATRAN Lv45, PALKIA Lv47, SPINDA Lv45, GOREBYSS Lv47, ELECTRIKE Lv45
Set #259 - ? Unknown ? Grass/Cave (rate=15) - MOTHIM Lv45, LEDIAN Lv45, GROUDON Lv46, TYPHLOSION Lv45, CHANSEY Lv47, NIDOKING Lv46, GOLBAT Lv47, BRONZONG Lv46, JYNX Lv47, RAYQUAZA Lv45, LAIRON Lv48, MEW Lv47
Set #260 - ? Unknown ? Swarm/Radar/GBA (rate=15) - SPHEAL Lv45, MUDKIP Lv45, CLEFABLE Lv47, TAILLOW Lv46, GARDEVOIR Lv48, GRAVELER Lv47, BRONZOR Lv47, LICKILICKY Lv45, REGICE Lv47, ALTARIA Lv45, FARFETCH’D Lv47, ELECTRIKE Lv45, HIPPOWDON Lv47, TOGEPI Lv45, MAGMAR Lv47, GOLDUCK Lv45
Set #261 - ? Unknown ? Grass/Cave (rate=15) - MISMAGIUS Lv45, GASTRODON Lv45, CROAGUNK Lv46, SEEDOT Lv45, SHROOMISH Lv47, VENONAT Lv46, CLEFABLE Lv47, FINNEON Lv46, STEELIX Lv47, PONYTA Lv45, SHELLOS Lv48, REMORAID Lv47
Set #262 - ? Unknown ? Swarm/Radar/GBA (rate=15) - SPEAROW Lv45, GRAVELER Lv45, STANTLER Lv47, TYROGUE Lv46, ARIADOS Lv48, SLOWKING Lv47, ARTICUNO Lv47, CELEBI Lv45, TURTWIG Lv47, MEWTWO Lv45, XATU Lv47, WEEDLE Lv45, HEATRAN Lv47, PRIMEAPE Lv45, CLAMPERL Lv47, ALTARIA Lv45
Set #263 - ? Unknown ? Grass/Cave (rate=15) - VIGOROTH Lv45, MARSHTOMP Lv45, MANKEY Lv46, CHERRIM Lv45, MURKROW Lv47, ALTARIA Lv46, BEEDRILL Lv47, SWELLOW Lv46, TANGELA Lv47, CLEFAIRY Lv45, HYPNO Lv48, MACHOP Lv47
Set #264 - ? Unknown ? Swarm/Radar/GBA (rate=15) - SOLROCK Lv45, GOREBYSS Lv45, REGIGIGAS Lv47, HEATRAN Lv46, HAPPINY Lv48, COMBUSKEN Lv47, MAGMAR Lv47, MUDKIP Lv45, LICKILICKY Lv47, UNOWN Lv45, SEEDOT Lv47, UNOWN Lv45, BEAUTIFLY Lv47, DONPHAN Lv45, RAYQUAZA Lv47, SHIFTRY Lv45
Set #265 - ? Unknown ? Grass/Cave (rate=15) - SLAKOTH Lv45, GROUDON Lv45, CHINGLING Lv46, VAPOREON Lv45, NIDORAN♂ Lv47, STARAPTOR Lv46, FROSLASS Lv47, SEADRA Lv46, TYROGUE Lv47, DUGTRIO Lv45, REGIGIGAS Lv48, MACHOP Lv47
Set #266 - ? Unknown ? Swarm/Radar/GBA (rate=15) - SKUNTANK Lv45, SWABLU Lv45, RAMPARDOS Lv47, BUTTERFREE Lv46, NUMEL Lv48, NIDORINA Lv47, CLEFFA Lv47, RHYHORN Lv45, KRICKETOT Lv47, METANG Lv45, PUPITAR Lv47, TOTODILE Lv45, CRAWDAUNT Lv47, STANTLER Lv45, ZIGZAGOON Lv47, MANTYKE Lv45
Set #267 - ? Unknown ? Grass/Cave (rate=15) - SPEAROW Lv45, MEDITITE Lv45, TORCHIC Lv46, CLAYDOL Lv45, WAILMER Lv47, SUDOWOODO Lv46, BAGON Lv47, CRAWDAUNT Lv46, BLASTOISE Lv47, DROWZEE Lv45, GROWLITHE Lv48, LAPRAS Lv47
Set #268 - ? Unknown ? Swarm/Radar/GBA (rate=15) - RAIKOU Lv45, RAIKOU Lv45, SCEPTILE Lv47, SWELLOW Lv46, CACTURNE Lv48, SALAMENCE Lv47, FEAROW Lv47, DODRIO Lv45, CASTFORM Lv47, MURKROW Lv45, SEALEO Lv47, MASQUERAIN Lv45, GIRAFARIG Lv47, CACNEA Lv45, CELEBI Lv47, HAPPINY Lv45
Set #269 - ? Unknown ? Grass/Cave (rate=15) - MANTYKE Lv45, CHARIZARD Lv45, SUDOWOODO Lv46, SHELGON Lv45, GRANBULL Lv47, ELECTRIKE Lv46, RAYQUAZA Lv47, SEEL Lv46, HARIYAMA Lv47, DROWZEE Lv45, AMPHAROS Lv48, KECLEON Lv47
Set #270 - ? Unknown ? Swarm/Radar/GBA (rate=15) - SHROOMISH Lv45, FLOATZEL Lv45, LATIOS Lv47, BALTOY Lv46, MILTANK Lv48, CHIMCHAR Lv47, SEAKING Lv47, DRAGONITE Lv45, SEEL Lv47, SEEL Lv45, KOFFING Lv47, MAGNEZONE Lv45, SCEPTILE Lv47, MIGHTYENA Lv45, STEELIX Lv47, DRAGONITE Lv45
Set #271 - ? Unknown ? Grass/Cave (rate=15) - REGIGIGAS Lv45, MOLTRES Lv45, JYNX Lv46, TOGEPI Lv45, PELIPPER Lv47, HITMONTOP Lv46, RATICATE Lv47, DODUO Lv46, STUNKY Lv47, MACHOP Lv45, NATU Lv48, SHELLDER Lv47
Set #272 - ? Unknown ? Swarm/Radar/GBA (rate=15) - DROWZEE Lv45, SENTRET Lv45, BURMY Lv47, CRAWDAUNT Lv46, SLOWKING Lv48, LOPUNNY Lv47, ALTARIA Lv47, KIRLIA Lv45, KAKUNA Lv47, TANGELA Lv45, DODUO Lv47, STARAVIA Lv45, DIGLETT Lv47, ROSERADE Lv45, WORMADAM Lv47, SHUCKLE Lv45
Set #273 - ? Unknown ? Grass/Cave (rate=15) - TURTWIG Lv45, LAPRAS Lv45, MISMAGIUS Lv46, CLOYSTER Lv45, MAKUHITA Lv47, VIGOROTH Lv46, MEWTWO Lv47, CACNEA Lv46, MAGNETON Lv47, AZELF Lv45, UMBREON Lv48, HAUNTER Lv47
Set #274 - ? Unknown ? Swarm/Radar/GBA (rate=15) - WALREIN Lv45, HOUNDOOM Lv45, ARTICUNO Lv47, SURSKIT Lv46, SLAKOTH Lv48, GROUDON Lv47, AZURILL Lv47, EKANS Lv45, CLOYSTER Lv47, LUVDISC Lv45, CLEFABLE Lv47, JOLTEON Lv45, DRATINI Lv47, ABRA Lv45, CLEFFA Lv47, KINGDRA Lv45
Set #275 - ? Unknown ? Grass/Cave (rate=15) - CLEFABLE Lv45, MAREEP Lv45, CASTFORM Lv46, TOGEKISS Lv45, CHINCHOU Lv47, ELECTABUZZ Lv46, SWALOT Lv47, COMBEE Lv46, CASTFORM Lv47, RALTS Lv45, KIRLIA Lv48, HITMONCHAN Lv47
Set #276 - ? Unknown ? Swarm/Radar/GBA (rate=15) - SHROOMISH Lv45, GLISCOR Lv45, SNEASEL Lv47, NIDORAN♀ Lv46, ARON Lv48, CACNEA Lv47, MIME JR. Lv47, SKITTY Lv45, SKORUPI Lv47, GLIGAR Lv45, HOUNDOOM Lv47, ARBOK Lv45, BRELOOM Lv47, BEEDRILL Lv45, MANTYKE Lv47, CHERUBI Lv45
Set #277 - ? Unknown ? Grass/Cave (rate=15) - JUMPLUFF Lv45, BUIZEL Lv45, FLAREON Lv46, GIBLE Lv45, WHISMUR Lv47, FEEBAS Lv46, CHIMCHAR Lv47, LARVITAR Lv46, METAGROSS Lv47, SKUNTANK Lv45, EXEGGUTOR Lv48, PIPLUP Lv47
Set #278 - ? Unknown ? Swarm/Radar/GBA (rate=15) - SHIFTRY Lv45, POLITOED Lv45, SWELLOW Lv47, SCEPTILE Lv46, BELLOSSOM Lv48, MAGNEZONE Lv47, CACNEA Lv47, UMBREON Lv45, CUBONE Lv47, HITMONCHAN Lv45, TOXICROAK Lv47, SPINDA Lv45, ODDISH Lv47, BELDUM Lv45, QWILFISH Lv47, ELECTIVIRE Lv45
Set #279 - ? Unknown ? Grass/Cave (rate=15) - DRAGONAIR Lv45, GLOOM Lv45, SANDSHREW Lv46, INFERNAPE Lv45, HAUNTER Lv47, AIPOM Lv46, BELLSPROUT Lv47, KRABBY Lv46, SPOINK Lv47, ALAKAZAM Lv45, KAKUNA Lv48, PORYGON Lv47
Set #280 - ? Unknown ? Swarm/Radar/GBA (rate=15) - NIDORINO Lv45, ELECTRODE Lv45, PHANPY Lv47, YANMA Lv46, STARYU Lv48, MURKROW Lv47, ROTOM Lv47, MEDITITE Lv45, WHISMUR Lv47, DRAGONAIR Lv45, RHYHORN Lv47, LUNATONE Lv45, CRANIDOS Lv47, FORRETRESS Lv45, PRINPLUP Lv47, MESPRIT Lv45
Set #281 - ? Unknown ? Grass/Cave (rate=15) - DUGTRIO Lv45, VENOMOTH Lv45, LAPRAS Lv46, MASQUERAIN Lv45, MAGMORTAR Lv47, CHARMELEON Lv46, CHERRIM Lv47, BLISSEY Lv46, TENTACRUEL Lv47, AZELF Lv45, MEWTWO Lv48, REGIROCK Lv47
Set #282 - ? Unknown ? Swarm/Radar/GBA (rate=15) - GROWLITHE Lv45, SEEL Lv45, COMBUSKEN Lv47, VAPOREON Lv46, DUSKNOIR Lv48, CHANSEY Lv47, SLOWBRO Lv47, NIDORAN♂ Lv45, JOLTEON Lv47, LATIAS Lv45, MEDICHAM Lv47, MACHAMP Lv45, PORYGON-Z Lv47, SQUIRTLE Lv45, CLEFABLE Lv47, DITTO Lv45
Set #283 - ? Unknown ? Grass/Cave (rate=15) - URSARING Lv45, MANKEY Lv45, YANMEGA Lv46, BARBOACH Lv45, EXEGGCUTE Lv47, SKARMORY Lv46, TEDDIURSA Lv47, MAWILE Lv46, EXEGGCUTE Lv47, MEDICHAM Lv45, AMBIPOM Lv48, LEDIAN Lv47
Set #284 - ? Unknown ? Swarm/Radar/GBA (rate=15) - SHROOMISH Lv45, MAGBY Lv45, REGISTEEL Lv47, OCTILLERY Lv46, AIPOM Lv48, GLAMEOW Lv47, BRELOOM Lv47, LOPUNNY Lv45, JIRACHI Lv47, AZUMARILL Lv45, REMORAID Lv47, MOTHIM Lv45, SWAMPERT Lv47, LEDIAN Lv45, MAWILE Lv47, LICKITUNG Lv45
Set #285 - ? Unknown ? Grass/Cave (rate=15) - MEDITITE Lv45, LUNATONE Lv45, BIBAREL Lv46, VIBRAVA Lv45, XATU Lv47, CHANSEY Lv46, GRAVELER Lv47, GLACEON Lv46, KOFFING Lv47, SHINX Lv45, SLOWKING Lv48, MUNCHLAX Lv47
Set #286 - ? Unknown ? Swarm/Radar/GBA (rate=15) - LEAFEON Lv45, GYARADOS Lv45, XATU Lv47, SEAKING Lv46, LILEEP Lv48, GASTLY Lv47, ABRA Lv47, PIDGEOTTO Lv45, GOLBAT Lv47, SHELLDER Lv45, STUNKY Lv47, RAYQUAZA Lv45, NIDORAN♂ Lv47, PORYGON-Z Lv45, SHIELDON Lv47, XATU Lv45
Set #287 - Templo Puntaneva Grass/Cave (rate=5) - MIME JR. Lv47, BELDUM Lv48, TOGEKISS Lv49, INFERNAPE Lv50, BELLOSSOM Lv48, GOLDUCK Lv49, MISDREAVUS Lv47, PINECO Lv49, BAGON Lv49, DELCATTY Lv47, CROAGUNK Lv49, KRABBY Lv47
Set #288 - Templo Puntaneva Swarm/Radar/GBA (rate=5) - PALKIA Lv47, MAKUHITA Lv48, JIRACHI Lv48, GLIGAR Lv49, SPINARAK Lv49, SLOWBRO Lv47, SKIPLOOM Lv49, LATIAS Lv47, ROSERADE Lv49, GLALIE Lv47, REGIROCK Lv49, POLITOED Lv47, MEWTWO Lv49, POLIWHIRL Lv47, FLOATZEL Lv49, STARLY Lv47
Set #289 - Templo Puntaneva Grass/Cave (rate=5) - CHARMANDER Lv47, WYNAUT Lv48, RAMPARDOS Lv49, NOCTOWL Lv50, CHERUBI Lv48, VIGOROTH Lv49, SALAMENCE Lv47, VIGOROTH Lv49, POLIWRATH Lv49, CLEFFA Lv47, PIKACHU Lv49, LINOONE Lv47
Set #290 - Templo Puntaneva Swarm/Radar/GBA (rate=5) - QUAGSIRE Lv47, DONPHAN Lv48, VENONAT Lv48, CELEBI Lv49, TYPHLOSION Lv49, WEAVILE Lv47, BAYLEEF Lv49, ROSERADE Lv47, TOGETIC Lv49, BURMY Lv47, DROWZEE Lv49, EXPLOUD Lv47, SEEDOT Lv49, SPOINK Lv47, CAMERUPT Lv49, RAMPARDOS Lv47
Set #291 - Templo Puntaneva Grass/Cave (rate=5) - CHIMCHAR Lv47, RAYQUAZA Lv48, WYNAUT Lv49, XATU Lv50, DUGTRIO Lv48, ARIADOS Lv50, SANDSHREW Lv48, CHINCHOU Lv49, ELECTIVIRE Lv50, PICHU Lv47, LATIOS Lv50, PROBOPASS Lv47
Set #292 - Templo Puntaneva Swarm/Radar/GBA (rate=5) - ABOMASNOW Lv47, CORPHISH Lv48, VIBRAVA Lv48, TANGELA Lv50, CHIMCHAR Lv50, ZIGZAGOON Lv47, PHANPY Lv50, SLUGMA Lv47, KOFFING Lv50, SLAKING Lv47, MARSHTOMP Lv50, GOLDUCK Lv47, MEDITITE Lv50, SNUBBULL Lv47, SHELLOS Lv50, CYNDAQUIL Lv47
Set #293 - Templo Puntaneva Grass/Cave (rate=5) - MAGIKARP Lv47, TAILLOW Lv48, ZAPDOS Lv49, PORYGON Lv50, LUXIO Lv48, NIDORINO Lv50, BAGON Lv48, EXEGGUTOR Lv49, RATICATE Lv50, MAGIKARP Lv47, STARAVIA Lv50, METANG Lv47
Set #294 - Templo Puntaneva Swarm/Radar/GBA (rate=5) - IVYSAUR Lv47, STEELIX Lv48, LOMBRE Lv48, CRAWDAUNT Lv50, CLAYDOL Lv50, MAGIKARP Lv47, LUXRAY Lv50, GROWLITHE Lv47, SWALOT Lv50, SNEASEL Lv47, CLEFAIRY Lv50, WEEPINBELL Lv47, GRIMER Lv50, LANTURN Lv47, STARLY Lv50, DRATINI Lv47
Set #295 - Templo Puntaneva Grass/Cave (rate=5) - INFERNAPE Lv47, SWAMPERT Lv48, LUVDISC Lv49, ROSERADE Lv50, KRICKETUNE Lv48, BELLOSSOM Lv51, KADABRA Lv49, LICKITUNG Lv49, CLAMPERL Lv51, GOLDEEN Lv47, VICTREEBEL Lv51, SHIFTRY Lv47
Set #296 - Templo Puntaneva Swarm/Radar/GBA (rate=5) - SABLEYE Lv47, POLIWRATH Lv48, TANGELA Lv48, JOLTEON Lv51, VILEPLUME Lv51, TYPHLOSION Lv47, SWAMPERT Lv51, TORCHIC Lv47, AZURILL Lv51, PIKACHU Lv47, GALLADE Lv51, MILTANK Lv47, RAICHU Lv51, SEEDOT Lv47, ZUBAT Lv51, PSYDUCK Lv47
Set #297 - Templo Puntaneva Grass/Cave (rate=5) - CROAGUNK Lv47, TYROGUE Lv48, DODUO Lv49, VESPIQUEN Lv50, BASTIODON Lv48, CAMERUPT Lv51, KABUTO Lv49, DUNSPARCE Lv49, GASTLY Lv51, FLYGON Lv47, HITMONCHAN Lv51, VILEPLUME Lv47
Set #298 - Templo Puntaneva Swarm/Radar/GBA (rate=5) - FLOATZEL Lv47, LANTURN Lv48, ARMALDO Lv48, SHUCKLE Lv51, ARBOK Lv51, SHROOMISH Lv47, WOOPER Lv51, GLAMEOW Lv47, PARASECT Lv51, TORTERRA Lv47, METAPOD Lv51, TAILLOW Lv47, PROBOPASS Lv51, UNOWN Lv47, FLAAFFY Lv51, CARNIVINE Lv47
Set #299 - Cueva Extravío Grass/Cave (rate=10) - CHIMECHO Lv18, LEAFEON Lv18, CHARMELEON Lv17, METAPOD Lv19, MINUN Lv20, KADABRA Lv20, TENTACOOL Lv19, MAGNEZONE Lv20, CHANSEY Lv17, WARTORTLE Lv18, DUSKULL Lv17, DUGTRIO Lv18
Set #300 - Cueva Extravío Swarm/Radar/GBA (rate=10) - ELECTABUZZ Lv18, ZANGOOSE Lv18, SENTRET Lv20, WAILMER Lv20, GOLDEEN Lv17, ROTOM Lv18, RELICANTH Lv17, DONPHAN Lv18, PSYDUCK Lv17, BRONZOR Lv18, CACNEA Lv17, PIPLUP Lv18, SANDSHREW Lv17, CHINCHOU Lv18, AMBIPOM Lv17, SLUGMA Lv18
Set #301 - Cueva Extravío Grass/Cave (rate=10) - GEODUDE Lv18, WAILMER Lv18, BONSLY Lv17, LUXRAY Lv19, RELICANTH Lv20, ABSOL Lv20, GASTRODON Lv19, SLOWKING Lv20, WHISCASH Lv20, PONYTA Lv18, MEDITITE Lv20, SCIZOR Lv18
Set #302 - Cueva Extravío Swarm/Radar/GBA (rate=10) - SPOINK Lv18, SURSKIT Lv18, DUSKULL Lv20, SALAMENCE Lv20, MAREEP Lv20, HOOTHOOT Lv18, TEDDIURSA Lv20, GLISCOR Lv18, TREECKO Lv20, TYROGUE Lv18, FEAROW Lv20, ARON Lv18, VENOMOTH Lv20, GIRATINA Lv18, MEDITITE Lv20, LUMINEON Lv18
Set #303 - Mina Ruinamaníaco Grass/Cave (rate=10) - SEEL Lv23, MAWILE Lv22, ELECTIVIRE Lv21, BANETTE Lv23, HEATRAN Lv23, POOCHYENA Lv23, WAILMER Lv23, TOGEKISS Lv23, LANTURN Lv23, MARSHTOMP Lv22, DIGLETT Lv23, PROBOPASS Lv24
Set #304 - Mina Ruinamaníaco Swarm/Radar/GBA (rate=10) - SUICUNE Lv23, FORRETRESS Lv22, HAPPINY Lv23, SENTRET Lv23, QWILFISH Lv23, SUDOWOODO Lv24, GRUMPIG Lv23, GRIMER Lv22, GARDEVOIR Lv23, ZANGOOSE Lv22, BIDOOF Lv23, GLIGAR Lv22, ZANGOOSE Lv23, MANTINE Lv22, PIDGEOT Lv23, LUVDISC Lv22
Set #305 - Mina Ruinamaníaco Grass/Cave (rate=10) - PORYGON2 Lv24, PROBOPASS Lv23, SKUNTANK Lv22, CORPHISH Lv24, WOBBUFFET Lv24, BIBAREL Lv24, CHATOT Lv24, NIDORINO Lv24, SLUGMA Lv24, BANETTE Lv23, AMPHAROS Lv24, WEEZING Lv25
Set #306 - Mina Ruinamaníaco Swarm/Radar/GBA (rate=10) - LUCARIO Lv24, ROSERADE Lv23, IVYSAUR Lv24, CRADILY Lv24, PIDGEOTTO Lv24, GRAVELER Lv25, BASTIODON Lv24, MOLTRES Lv23, CHIKORITA Lv24, VENONAT Lv23, BURMY Lv24, WEAVILE Lv23, DUGTRIO Lv24, MISMAGIUS Lv23, VIGOROTH Lv24, ANORITH Lv23
Set #307 - Túnel Maníaco Grass/Cave (rate=10) - SHROOMISH Lv25, SOLROCK Lv24, BLISSEY Lv23, ANORITH Lv25, GLOOM Lv25, TYRANITAR Lv25, MUDKIP Lv25, GABITE Lv25, TENTACOOL Lv25, KOFFING Lv24, ZAPDOS Lv25, LUMINEON Lv26
Set #308 - Túnel Maníaco Swarm/Radar/GBA (rate=10) - UXIE Lv25, TANGROWTH Lv24, MAGNEMITE Lv25, MEDICHAM Lv25, PIDGEOTTO Lv25, KYOGRE Lv26, CRAWDAUNT Lv25, WOOPER Lv24, CLOYSTER Lv25, JYNX Lv24, GROTLE Lv25, NUZLEAF Lv24, BLASTOISE Lv25, SLUGMA Lv24, PERSIAN Lv25, ANORITH Lv24
Set #309 - Jardín Trofeo Grass/Cave (rate=10) - BUTTERFREE Lv21, PUPITAR Lv22, PIDGEOTTO Lv22, CHIKORITA Lv23, SEALEO Lv23, CHATOT Lv24, SQUIRTLE Lv22, SKORUPI Lv22, PICHU Lv24, MEDITITE Lv22, METAGROSS Lv24, VOLBEAT Lv22
Set #310 - Jardín Trofeo Swarm/Radar/GBA (rate=10) - ELECTIVIRE Lv21, STARMIE Lv22, BANETTE Lv23, VENOMOTH Lv24, BUDEW Lv24, NUZLEAF Lv22, GLAMEOW Lv24, VAPOREON Lv22, ZUBAT Lv24, WAILMER Lv22, CHIMCHAR Lv24, ZAPDOS Lv22, HITMONLEE Lv24, WHISCASH Lv22, SEEL Lv24, MEW Lv22
Set #311 - Isla Hierro Surfing (rate=10) - SLOWBRO Lvs 20-30, RHYHORN Lvs 20-30, BELLOSSOM Lvs 20-40, SHINX Lvs 20-40, PHANPY Lvs 20-40
Set #312 - Isla Hierro Old Rod (rate=25) - GOLDEEN Lvs 4-6, HITMONTOP Lvs 3-7, RAIKOU Lvs 5-10, REGICE Lvs 5-10, XATU Lvs 5-15
