--Pokemon Base Stats & Types--
NUM|NAME      |TYPE             |  HP| ATK| DEF| SPE|SATK|SDEF|ABILITY1    |ABILITY2    |ITEM
Set #63 - Monte Corona Grass/Cave (rate=15) - DONPHAN Lv37, HARIYAMA Lv38, CRAWDAUNT Lv37, TORCHIC Lv36, ARMALDO Lv39, PURUGLY Lv39, LICKITUNG Lv39, MISMAGIUS Lv37, MACHAMP Lv38, SLOWBRO Lv40, SHINX Lv38, GLALIE Lv41
Set #64 - Monte Corona Swarm/Radar/GBA (rate=15) - RAPIDASH Lv37, HOPPIP Lv38, CASTFORM Lv39, DELCATTY Lv39, CRAWDAUNT Lv38, MAGMORTAR Lv41, DIGLETT Lv38, MOTHIM Lv40, GARCHOMP Lv38, ELECTRODE Lv40, MAGCARGO Lv38, TYROGUE Lv40, MEDICHAM Lv38, COMBEE Lv40, FURRET Lv38, STUNKY Lv40
Set #65 - Monte Corona Grass/Cave (rate=10) - SHELLOS Lv37, GROTLE Lv38, PALKIA Lv37, SHELLOS Lv36, WARTORTLE Lv39, FERALIGATR Lv39, ELECTIVIRE Lv36, SPINDA Lv37, POLITOED Lv38, LEDIAN Lv38, BEAUTIFLY Lv38, MOLTRES Lv38
Set #66 - Monte Corona Swarm/Radar/GBA (rate=10) - PERSIAN Lv37, WOOPER Lv38, SNORUNT Lv39, LAPRAS Lv39, SENTRET Lv38, GIBLE Lv38, STARYU Lv38, ARBOK Lv38, PROBOPASS Lv38, NINCADA Lv38, HONCHKROW Lv38, SHIFTRY Lv38, MANTYKE Lv38, DRIFLOON Lv38, BEEDRILL Lv38, WEEZING Lv38
Set #67 - Monte Corona Grass/Cave (rate=10) - SPIRITOMB Lv33, KRABBY Lv34, SHUPPET Lv33, BRONZOR Lv32, NINJASK Lv35, KABUTO Lv35, GLOOM Lv32, WORMADAM Lv33, CLAYDOL Lv34, GASTRODON Lv34, MEGANIUM Lv34, CROCONAW Lv34
Set #68 - Monte Corona Swarm/Radar/GBA (rate=10) - CELEBI Lv33, LAPRAS Lv34, SANDSLASH Lv35, KIRLIA Lv35, REGIROCK Lv34, MANAPHY Lv34, VAPOREON Lv34, REMORAID Lv34, SANDSLASH Lv34, SHELGON Lv34, RIOLU Lv34, CLOYSTER Lv34, ZANGOOSE Lv34, NOSEPASS Lv34, EMPOLEON Lv34, FURRET Lv34
Set #69 - Monte Corona Grass/Cave (rate=10) - MAGNEZONE Lv14, METANG Lv15, SHAYMIN Lv14, BEEDRILL Lv13, PURUGLY Lv16, PHANPY Lv16, CACNEA Lv13, PILOSWINE Lv14, SHAYMIN Lv15, LEDIAN Lv15, AIPOM Lv15, LUXRAY Lv15
Set #70 - Monte Corona Swarm/Radar/GBA (rate=10) - RATICATE Lv14, INFERNAPE Lv15, DROWZEE Lv16, KADABRA Lv16, PORYGON-Z Lv15, PHANPY Lv15, CATERPIE Lv15, CHIMCHAR Lv15, CELEBI Lv15, PILOSWINE Lv15, TORCHIC Lv15, TORKOAL Lv15, ROTOM Lv15, SCYTHER Lv15, RALTS Lv15, MANKEY Lv15
Set #71 - Monte Corona Grass/Cave (rate=10) - MURKROW Lv33, DODUO Lv34, NATU Lv33, GROVYLE Lv32, UMBREON Lv35, SOLROCK Lv35, MAROWAK Lv32, BARBOACH Lv33, PRIMEAPE Lv34, SWABLU Lv34, PLUSLE Lv34, OMASTAR Lv34
Set #72 - Monte Corona Swarm/Radar/GBA (rate=10) - LOMBRE Lv33, LICKILICKY Lv34, QUAGSIRE Lv35, UMBREON Lv35, DUNSPARCE Lv34, STEELIX Lv34, NIDORAN Lv34, PINSIR Lv34, CORSOLA Lv34, URSARING Lv34, VICTREEBEL Lv34, BELDUM Lv34, CYNDAQUIL Lv34, MONFERNO Lv34, LEDIAN Lv34, LOPUNNY Lv34
Set #73 - Monte Corona Surfing (rate=10) - WIGGLYTUFF Lvs 20-30, LUGIA Lvs 20-30, VULPIX Lvs 20-40, SLAKOTH Lvs 20-40, YANMA Lvs 20-40
Set #74 - Monte Corona Old Rod (rate=25) - MUNCHLAX Lvs 3-6, SCIZOR Lvs 4-7, NUZLEAF Lvs 5-10, HITMONTOP Lvs 5-10, JIGGLYPUFF Lvs 5-15
Set #75 - Monte Corona Good Rod (rate=50) - PERSIAN Lvs 15-20, GULPIN Lvs 15-20, LUXIO Lvs 10-25, TURTWIG Lvs 10-25, LUVDISC Lvs 10-25
Set #76 - Monte Corona Super Rod (rate=75) - DELCATTY Lvs 30-40, LUXIO Lvs 30-40, MARSHTOMP Lvs 40-55, LUXIO Lvs 40-55, TYRANITAR Lvs 40-55
Set #77 - Gran Pantano Grass/Cave (rate=35) - BUNEARY Lv28, PIDGEOTTO Lv28, NIDORINO Lv28, SPHEAL Lv30, MUNCHLAX Lv29, CROCONAW Lv30, DRAGONITE Lv28, RHYDON Lv30, AMBIPOM Lv30, BELLOSSOM Lv30, GOLBAT Lv31, DITTO Lv31
Set #78 - Gran Pantano Swarm/Radar/GBA (rate=35) - TORKOAL Lv28, REGIROCK Lv28, PIDGEOT Lv29, MISDREAVUS Lv30, LATIAS Lv31, KOFFING Lv31, TYROGUE Lv30, DARKRAI Lv30, MILOTIC Lv30, NINJASK Lv30, CLEFAIRY Lv30, BULBASAUR Lv30, VENONAT Lv30, GRANBULL Lv30, ARIADOS Lv30, LUGIA Lv30
Set #79 - Gran Pantano Surfing (rate=10) - PHIONE Lvs 20-30, SLOWKING Lvs 20-30, CROBAT Lvs 20-40, FURRET Lvs 20-40, POLIWHIRL Lvs 20-40
Set #80 - Gran Pantano Old Rod (rate=25) - CLEFABLE Lvs 3-6, TURTWIG Lvs 4-7, BASTIODON Lvs 5-10, BAYLEEF Lvs 5-10, VENOMOTH Lvs 5-15
Set #81 - Gran Pantano Good Rod (rate=50) - SKUNTANK Lvs 15-20, SEAKING Lvs 15-20, KABUTOPS Lvs 10-25, HYPNO Lvs 10-25, ARTICUNO Lvs 10-25
Set #82 - Gran Pantano Super Rod (rate=75) - SKORUPI Lvs 30-55, MAGNEMITE Lvs 30-40, CRADILY Lvs 20-50, YANMA Lvs 40-55, LILEEP Lvs 40-55
Set #83 - Gran Pantano Grass/Cave (rate=35) - PORYGON-Z Lv28, SEEL Lv28, ESPEON Lv28, SALAMENCE Lv30, MANECTRIC Lv29, TORKOAL Lv30, HOOTHOOT Lv28, CHATOT Lv30, RAMPARDOS Lv30, ZIGZAGOON Lv30, FROSLASS Lv31, SEVIPER Lv31
Set #84 - Gran Pantano Swarm/Radar/GBA (rate=35) - ZAPDOS Lv28, PACHIRISU Lv28, NIDORAN Lv29, SHINX Lv30, LARVITAR Lv31, PERSIAN Lv31, REMORAID Lv30, KOFFING Lv30, PALKIA Lv30, RAICHU Lv30, CHIMCHAR Lv30, METANG Lv30, HUNTAIL Lv30, DRAGONITE Lv30, AGGRON Lv30, ALTARIA Lv30
Set #85 - Gran Pantano Surfing (rate=10) - PARASECT Lvs 20-30, REGIGIGAS Lvs 20-30, DARKRAI Lvs 20-40, MR. MIME Lvs 20-40, DODUO Lvs 20-40
Set #86 - Gran Pantano Old Rod (rate=25) - MAMOSWINE Lvs 3-6, CASTFORM Lvs 4-7, ZUBAT Lvs 5-10, CHERUBI Lvs 5-10, IGGLYBUFF Lvs 5-15
Set #87 - Gran Pantano Good Rod (rate=50) - CELEBI Lvs 15-20, FLAAFFY Lvs 15-20, EXPLOUD Lvs 10-25, SPOINK Lvs 10-25, TREECKO Lvs 10-25
Set #88 - Gran Pantano Super Rod (rate=75) - ARTICUNO Lvs 30-55, TOGEPI Lvs 30-40, PURUGLY Lvs 20-50, DELIBIRD Lvs 40-55, HORSEA Lvs 40-55
Set #89 - Gran Pantano Grass/Cave (rate=35) - GOREBYSS Lv27, SKITTY Lv27, SNOVER Lv28, KRICKETOT Lv27, BURMY Lv28, MEWTWO Lv29, SHAYMIN Lv28, FEEBAS Lv29, MOTHIM Lv29, WEEDLE Lv29, SWELLOW Lv30, HIPPOPOTAS Lv30
Set #90 - Gran Pantano Swarm/Radar/GBA (rate=35) - SLAKING Lv27, CLAYDOL Lv27, JIRACHI Lv28, TEDDIURSA Lv29, EXEGGUTOR Lv30, DITTO Lv30, GIRATINA Lv29, BRONZONG Lv29, KABUTO Lv29, SQUIRTLE Lv29, PROBOPASS Lv29, JIGGLYPUFF Lv29, MOLTRES Lv29, CATERPIE Lv29, FLAAFFY Lv29, PORYGON Lv29
Set #91 - Gran Pantano Surfing (rate=10) - MINUN Lvs 20-30, HONCHKROW Lvs 20-30, SEEDOT Lvs 20-40, PALKIA Lvs 20-40, PALKIA Lvs 20-40
Set #92 - Gran Pantano Old Rod (rate=25) - MUK Lvs 3-6, SUDOWOODO Lvs 4-7, LILEEP Lvs 5-10, HOOTHOOT Lvs 5-10, MUNCHLAX Lvs 5-15
Set #93 - Gran Pantano Good Rod (rate=50) - CRADILY Lvs 15-20, MINUN Lvs 15-20, SQUIRTLE Lvs 10-25, AMBIPOM Lvs 10-25, CHERUBI Lvs 10-25
Set #94 - Gran Pantano Super Rod (rate=75) - HUNTAIL Lvs 30-55, SNORLAX Lvs 30-40, GYARADOS Lvs 20-50, BUDEW Lvs 40-55, TOGEKISS Lvs 40-55
Set #95 - Gran Pantano Grass/Cave (rate=35) - MACHOKE Lv27, SKORUPI Lv27, HOPPIP Lv28, EKANS Lv27, YANMA Lv28, KINGDRA Lv29, FLAREON Lv28, SNOVER Lv29, PIDGEY Lv29, EXPLOUD Lv29, BELLOSSOM Lv30, SWAMPERT Lv30
Set #96 - Gran Pantano Swarm/Radar/GBA (rate=35) - GASTLY Lv27, SUNKERN Lv27, MEOWTH Lv28, TYROGUE Lv29, TOXICROAK Lv30, ZIGZAGOON Lv30, JYNX Lv29, DITTO Lv29, MAROWAK Lv29, GLACEON Lv29, TEDDIURSA Lv29, DRAGONAIR Lv29, GYARADOS Lv29, RAIKOU Lv29, PLUSLE Lv29, GIBLE Lv29
Set #97 - Gran Pantano Surfing (rate=10) - DUSTOX Lvs 20-30, MISMAGIUS Lvs 20-30, NIDORINA Lvs 20-40, AERODACTYL Lvs 20-40, CHIMECHO Lvs 20-40
Set #98 - Gran Pantano Old Rod (rate=25) - ZIGZAGOON Lvs 3-6, PACHIRISU Lvs 4-7, BUIZEL Lvs 5-10, FURRET Lvs 5-10, STARAPTOR Lvs 5-15
Set #99 - Gran Pantano Good Rod (rate=50) - HARIYAMA Lvs 15-20, POOCHYENA Lvs 15-20, HITMONLEE Lvs 10-25, LOUDRED Lvs 10-25, GLACEON Lvs 10-25
Set #100 - Gran Pantano Super Rod (rate=75) - TAILLOW Lvs 30-55, MEDICHAM Lvs 30-40, ABRA Lvs 20-50, MANTYKE Lvs 40-55, TRAPINCH Lvs 40-55
Set #101 - Gran Pantano Grass/Cave (rate=35) - TOGETIC Lv26, VIBRAVA Lv26, VENONAT Lv27, SUNFLORA Lv26, NIDOQUEEN Lv27, BUIZEL Lv28, DEOXYS Lv27, RAMPARDOS Lv28, DRAGONAIR Lv28, MILTANK Lv28, DUNSPARCE Lv29, ENTEI Lv29
Set #102 - Gran Pantano Swarm/Radar/GBA (rate=35) - MAGIKARP Lv26, SLUGMA Lv26, URSARING Lv27, DITTO Lv28, CROBAT Lv29, CASCOON Lv29, CELEBI Lv28, SKIPLOOM Lv28, BUNEARY Lv28, SNUBBULL Lv28, BEAUTIFLY Lv28, SNOVER Lv28, MILOTIC Lv28, VAPOREON Lv28, TAUROS Lv28, CASTFORM Lv28
Set #103 - Gran Pantano Surfing (rate=10) - WURMPLE Lvs 20-30, SKARMORY Lvs 20-30, BIBAREL Lvs 20-40, PORYGON2 Lvs 20-40, VAPOREON Lvs 20-40
Set #104 - Gran Pantano Old Rod (rate=25) - DUSCLOPS Lvs 3-6, AZUMARILL Lvs 4-7, URSARING Lvs 5-10, WINGULL Lvs 5-10, DARKRAI Lvs 5-15
Set #105 - Gran Pantano Good Rod (rate=50) - RAICHU Lvs 15-20, HOPPIP Lvs 15-20, UXIE Lvs 10-25, DEWGONG Lvs 10-25, VILEPLUME Lvs 10-25
Set #106 - Gran Pantano Super Rod (rate=75) - POLITOED Lvs 30-55, SNEASEL Lvs 30-40, NATU Lvs 20-50, MANTINE Lvs 40-55, MR. MIME Lvs 40-55
Set #107 - Gran Pantano Grass/Cave (rate=35) - ESPEON Lv26, CROAGUNK Lv26, SNUBBULL Lv27, LUMINEON Lv26, REGIGIGAS Lv27, LEDIAN Lv28, NIDORAN Lv27, SMEARGLE Lv28, MAGNEZONE Lv28, PARAS Lv28, PROBOPASS Lv29, DUSTOX Lv29
Set #108 - Gran Pantano Swarm/Radar/GBA (rate=35) - MIGHTYENA Lv26, NIDORAN Lv26, ELECTIVIRE Lv27, NIDOQUEEN Lv28, LEAFEON Lv29, MOTHIM Lv29, NOSEPASS Lv28, MANTINE Lv28, AERODACTYL Lv28, MEOWTH Lv28, ENTEI Lv28, CHERUBI Lv28, KRABBY Lv28, PINSIR Lv28, UXIE Lv28, RAPIDASH Lv28
Set #109 - Gran Pantano Surfing (rate=10) - BIBAREL Lvs 20-30, LAIRON Lvs 20-30, GIRAFARIG Lvs 20-40, TENTACOOL Lvs 20-40, ARCANINE Lvs 20-40
Set #110 - Gran Pantano Old Rod (rate=25) - YANMEGA Lvs 3-6, FARFETCH’D Lvs 4-7, RALTS Lvs 5-10, RAPIDASH Lvs 5-10, NINJASK Lvs 5-15
Set #111 - Gran Pantano Good Rod (rate=50) - STARYU Lvs 15-20, GOLDUCK Lvs 15-20, MACHOP Lvs 10-25, HO-OH Lvs 10-25, EKANS Lvs 10-25
Set #112 - Gran Pantano Super Rod (rate=75) - URSARING Lvs 30-55, GASTRODON Lvs 30-40, FLAREON Lvs 20-50, COMBEE Lvs 40-55, SQUIRTLE Lvs 40-55
Set #113 - Ruinas Sosiego Grass/Cave (rate=10) - SANDSLASH Lv20, MILTANK Lv21, TENTACOOL Lv22, TOTODILE Lv23, WARTORTLE Lv24, BIBAREL Lv25, MEGANIUM Lv26, NUMEL Lv27, ENTEI Lv28, LILEEP Lv29, SWALOT Lv30, BEAUTIFLY Lv30
Set #114 - Ruinas Sosiego Swarm/Radar/GBA (rate=10) - METANG Lv20, MAGMAR Lv21, AGGRON Lv24, LEAFEON Lv25, SHEDINJA Lv30, SEEL Lv30, HOUNDOOM Lv28, STARAVIA Lv29, SKIPLOOM Lv28, CROBAT Lv29, HIPPOWDON Lv28, CORSOLA Lv29, AZELF Lv28, AMBIPOM Lv29, PIDGEY Lv28, LEAFEON Lv29
Set #115 - Ruinas Sosiego Grass/Cave (rate=10) - MACHAMP Lv20, SLOWPOKE Lv21, AMPHAROS Lv22, UNOWN Lv23, BLASTOISE Lv24, PERSIAN Lv25, MINUN Lv26, BIDOOF Lv27, DUGTRIO Lv28, VIGOROTH Lv29, DITTO Lv30, MARILL Lv30
Set #116 - Ruinas Sosiego Swarm/Radar/GBA (rate=10) - PARAS Lv20, BRONZOR Lv21, CLEFAIRY Lv24, BUNEARY Lv25, KECLEON Lv30, ABOMASNOW Lv30, MISDREAVUS Lv28, SWALOT Lv29, MEDICHAM Lv28, SUDOWOODO Lv29, VAPOREON Lv28, EEVEE Lv29, TORCHIC Lv28, FLYGON Lv29, SHELGON Lv28, SALAMENCE Lv29
Set #117 - Ruinas Sosiego Grass/Cave (rate=10) - LOMBRE Lv20, CROCONAW Lv21, OCTILLERY Lv22, CROBAT Lv23, NIDOKING Lv24, SLUGMA Lv25, BASTIODON Lv26, FEEBAS Lv27, SPEAROW Lv28, EMPOLEON Lv29, HOUNDOOM Lv30, SCEPTILE Lv30
Set #118 - Ruinas Sosiego Swarm/Radar/GBA (rate=10) - AGGRON Lv20, MAGCARGO Lv21, HOUNDOUR Lv24, DRAGONAIR Lv25, ZUBAT Lv30, RHYHORN Lv30, PACHIRISU Lv28, VESPIQUEN Lv29, SWINUB Lv28, HONCHKROW Lv29, MAROWAK Lv28, GABITE Lv29, CHARMELEON Lv28, ABRA Lv29, SHUPPET Lv28, TOXICROAK Lv29
Set #119 - Ruinas Sosiego Grass/Cave (rate=10) - GROTLE Lv20, SHARPEDO Lv21, DUSKNOIR Lv22, STEELIX Lv23, SHELLOS Lv24, COMBUSKEN Lv25, PIPLUP Lv26, VENUSAUR Lv27, TORTERRA Lv28, FLOATZEL Lv29, CASCOON Lv30, LUNATONE Lv30
Set #120 - Ruinas Sosiego Swarm/Radar/GBA (rate=10) - KECLEON Lv20, VOLTORB Lv21, BUDEW Lv24, GLIGAR Lv25, RHYPERIOR Lv30, STANTLER Lv30, TENTACOOL Lv28, HUNTAIL Lv29, CROBAT Lv28, ENTEI Lv29, BARBOACH Lv28, UNOWN Lv29, TURTWIG Lv28, SNORUNT Lv29, ARCEUS Lv28, FORRETRESS Lv29
Set #121 - Ruinas Sosiego Grass/Cave (rate=10) - MAMOSWINE Lv20, MAGIKARP Lv21, CROCONAW Lv22, BANETTE Lv23, DRAGONAIR Lv24, ALTARIA Lv25, FLYGON Lv26, SHROOMISH Lv27, TORCHIC Lv28, SHELGON Lv29, PALKIA Lv30, CHARMANDER Lv30
Set #122 - Ruinas Sosiego Swarm/Radar/GBA (rate=10) - DRAPION Lv20, NIDOQUEEN Lv21, BIBAREL Lv24, AMBIPOM Lv25, POLIWAG Lv30, PIDGEY Lv30, MANAPHY Lv28, REGIGIGAS Lv29, SLAKOTH Lv28, KECLEON Lv29, LEAFEON Lv28, WHISMUR Lv29, GRAVELER Lv28, MANTINE Lv29, CRAWDAUNT Lv28, GARCHOMP Lv29
Set #123 - Ruinas Sosiego Grass/Cave (rate=10) - BAGON Lv20, MAGMORTAR Lv21, YANMA Lv22, LEDIAN Lv23, HIPPOPOTAS Lv24, HITMONLEE Lv25, ARCEUS Lv26, MACHAMP Lv27, TOGEKISS Lv28, REGICE Lv29, BURMY Lv30, BARBOACH Lv30
Set #124 - Ruinas Sosiego Swarm/Radar/GBA (rate=10) - MEW Lv20, METANG Lv21, TENTACRUEL Lv24, SEALEO Lv25, RATICATE Lv30, LUMINEON Lv30, BANETTE Lv28, ZANGOOSE Lv29, LEAFEON Lv28, JUMPLUFF Lv29, LILEEP Lv28, QWILFISH Lv29, OCTILLERY Lv28, KECLEON Lv29, BULBASAUR Lv28, VILEPLUME Lv29
Set #125 - Ruinas Sosiego Grass/Cave (rate=10) - BRONZOR Lv20, SKORUPI Lv21, CASTFORM Lv22, PUPITAR Lv23, SEADRA Lv24, METAPOD Lv25, GARCHOMP Lv26, POOCHYENA Lv27, SHELLDER Lv28, NUZLEAF Lv29, SCYTHER Lv30, FARFETCH’D Lv30
Set #126 - Ruinas Sosiego Swarm/Radar/GBA (rate=10) - CRESSELIA Lv20, RAICHU Lv21, ENTEI Lv24, EMPOLEON Lv25, TANGELA Lv30, KADABRA Lv30, DEOXYS Lv28, MANKEY Lv29, MACHOKE Lv28, LILEEP Lv29, AIPOM Lv28, VOLBEAT Lv29, SANDSLASH Lv28, WOOPER Lv29, HOOTHOOT Lv28, MARSHTOMP Lv29
Set #127 - Ruinas Sosiego Grass/Cave (rate=10) - HERACROSS Lv20, KIRLIA Lv21, WIGGLYTUFF Lv22, TYPHLOSION Lv23, LAIRON Lv24, TYPHLOSION Lv25, PHIONE Lv26, BLAZIKEN Lv27, BASTIODON Lv28, VILEPLUME Lv29, MEGANIUM Lv30, BUIZEL Lv30
Set #128 - Ruinas Sosiego Swarm/Radar/GBA (rate=10) - MAMOSWINE Lv20, NINJASK Lv21, MAGNETON Lv24, SOLROCK Lv25, CLOYSTER Lv30, BELDUM Lv30, VILEPLUME Lv28, FURRET Lv29, SNEASEL Lv28, GOLBAT Lv29, XATU Lv28, EEVEE Lv29, DRAGONAIR Lv28, CLEFFA Lv29, SUDOWOODO Lv28, SPEAROW Lv29
Set #129 - Ruinas Sosiego Grass/Cave (rate=10) - SWELLOW Lv20, MUDKIP Lv21, SEEDOT Lv22, TOGEPI Lv23, VENONAT Lv24, FORRETRESS Lv25, DARKRAI Lv26, VOLBEAT Lv27, UXIE Lv28, OCTILLERY Lv29, SLUGMA Lv30, SUICUNE Lv30
Set #130 - Ruinas Sosiego Swarm/Radar/GBA (rate=10) - ROSERADE Lv20, PIPLUP Lv21, TEDDIURSA Lv24, GROWLITHE Lv25, KYOGRE Lv30, RATICATE Lv30, SEEL Lv28, SLAKOTH Lv29, GRIMER Lv28, BEEDRILL Lv29, VENUSAUR Lv28, MUDKIP Lv29, SKARMORY Lv28, NIDORAN Lv29, TOGEPI Lv28, SANDSHREW Lv29
Set #131 - Ruinas Sosiego Grass/Cave (rate=10) - HYPNO Lv20, LUVDISC Lv21, JUMPLUFF Lv22, IVYSAUR Lv23, FURRET Lv24, VOLTORB Lv25, SUNKERN Lv26, SPOINK Lv27, GIRAFARIG Lv28, GRAVELER Lv29, PALKIA Lv30, UNOWN Lv30
Set #132 - Ruinas Sosiego Swarm/Radar/GBA (rate=10) - BEAUTIFLY Lv20, NIDORINO Lv21, SENTRET Lv24, MAGIKARP Lv25, SWAMPERT Lv30, NINJASK Lv30, RATTATA Lv28, MEDICHAM Lv29, MOTHIM Lv28, MACHOP Lv29, CROBAT Lv28, SLAKOTH Lv29, MANTYKE Lv28, SEVIPER Lv29, ROSELIA Lv28, BEEDRILL Lv29
Set #133 - Ruinas Sosiego Grass/Cave (rate=10) - URSARING Lv20, GEODUDE Lv21, PORYGON2 Lv22, WOBBUFFET Lv23, AZELF Lv24, MESPRIT Lv25, ENTEI Lv26, ZANGOOSE Lv27, UXIE Lv28, VOLBEAT Lv29, KANGASKHAN Lv30, SEEL Lv30
Set #134 - Ruinas Sosiego Swarm/Radar/GBA (rate=10) - BRONZOR Lv20, SOLROCK Lv21, DUSKULL Lv24, NIDORAN Lv25, DUSKULL Lv30, POLIWHIRL Lv30, SPIRITOMB Lv28, MEDITITE Lv29, CHIKORITA Lv28, FORRETRESS Lv29, ILLUMISE Lv28, DEWGONG Lv29, DEWGONG Lv28, RAICHU Lv29, HOPPIP Lv28, SABLEYE Lv29
Set #135 - Ruinas Sosiego Grass/Cave (rate=10) - PLUSLE Lv20, CASTFORM Lv21, PSYDUCK Lv22, ZUBAT Lv23, PRINPLUP Lv24, ROSERADE Lv25, SMEARGLE Lv26, ROSELIA Lv27, MISMAGIUS Lv28, GLISCOR Lv29, COMBEE Lv30, RATICATE Lv30
Set #136 - Ruinas Sosiego Swarm/Radar/GBA (rate=10) - STARLY Lv20, SLAKOTH Lv21, QUILAVA Lv24, TROPIUS Lv25, RAICHU Lv30, DONPHAN Lv30, ELECTRODE Lv28, HARIYAMA Lv29, FARFETCH’D Lv28, PUPITAR Lv29, TOXICROAK Lv28, PARAS Lv29, HYPNO Lv28, BALTOY Lv29, PACHIRISU Lv28, CACTURNE Lv29
Set #137 - Ruinas Sosiego Grass/Cave (rate=10) - NIDOKING Lv20, SEAKING Lv21, MANTYKE Lv22, CELEBI Lv23, JUMPLUFF Lv24, LUXRAY Lv25, SHELLDER Lv26, PELIPPER Lv27, DEWGONG Lv28, SANDSLASH Lv29, KANGASKHAN Lv30, TRAPINCH Lv30
Set #138 - Ruinas Sosiego Swarm/Radar/GBA (rate=10) - WYNAUT Lv20, COMBEE Lv21, NUMEL Lv24, TROPIUS Lv25, SWALOT Lv30, JIRACHI Lv30, PUPITAR Lv28, SHUPPET Lv29, TOGEPI Lv28, GALLADE Lv29, MIME JR. Lv28, FLAAFFY Lv29, SNORLAX Lv28, MAROWAK Lv29, EXEGGUTOR Lv28, FLAREON Lv29
Set #139 - Ruinas Sosiego Grass/Cave (rate=10) - BAYLEEF Lv20, ARTICUNO Lv21, SKUNTANK Lv22, ARBOK Lv23, SNOVER Lv24, WALREIN Lv25, CLEFABLE Lv26, BELLOSSOM Lv27, LOPUNNY Lv28, TYPHLOSION Lv29, HUNTAIL Lv30, CHERUBI Lv30
Set #140 - Ruinas Sosiego Swarm/Radar/GBA (rate=10) - GLAMEOW Lv20, VIBRAVA Lv21, SPHEAL Lv24, PHIONE Lv25, TENTACOOL Lv30, GLAMEOW Lv30, SHEDINJA Lv28, WURMPLE Lv29, ELECTRODE Lv28, ARTICUNO Lv29, DRAPION Lv28, ELECTRIKE Lv29, NIDORINO Lv28, EXEGGUTOR Lv29, REGISTEEL Lv28, ROTOM Lv29
Set #141 - Ruinas Sosiego Grass/Cave (rate=10) - SHUCKLE Lv20, DIGLETT Lv21, MAMOSWINE Lv22, SWINUB Lv23, SLAKING Lv24, PIDGEOTTO Lv25, LUNATONE Lv26, GABITE Lv27, DODRIO Lv28, SHROOMISH Lv29, TOGEKISS Lv30, GROVYLE Lv30
Set #142 - Ruinas Sosiego Swarm/Radar/GBA (rate=10) - ABRA Lv20, ARTICUNO Lv21, MINUN Lv24, SEALEO Lv25, MAGBY Lv30, MURKROW Lv30, MILOTIC Lv28, KRABBY Lv29, QUAGSIRE Lv28, GARDEVOIR Lv29, MUNCHLAX Lv28, CLOYSTER Lv29, REGICE Lv28, BLASTOISE Lv29, LANTURN Lv28, RAPIDASH Lv29
Set #143 - Ruinas Sosiego Grass/Cave (rate=10) - GASTRODON Lv20, MUDKIP Lv21, SUDOWOODO Lv22, BUDEW Lv23, CLEFABLE Lv24, WHISMUR Lv25, SHELLDER Lv26, UXIE Lv27, LUXIO Lv28, MAGCARGO Lv29, BLISSEY Lv30, MEOWTH Lv30
Set #144 - Ruinas Sosiego Swarm/Radar/GBA (rate=10) - NIDORINO Lv20, OMANYTE Lv21, LATIAS Lv24, ALTARIA Lv25, DUSKNOIR Lv30, CELEBI Lv30, ELEKID Lv28, KADABRA Lv29, TAUROS Lv28, BURMY Lv29, WURMPLE Lv28, ZIGZAGOON Lv29, RIOLU Lv28, SANDSHREW Lv29, RATICATE Lv28, HEATRAN Lv29
Set #145 - Ruinas Sosiego Grass/Cave (rate=10) - TORCHIC Lv20, LOPUNNY Lv21, MAGNEMITE Lv22, FURRET Lv23, EXEGGUTOR Lv24, TOGEPI Lv25, LEAFEON Lv26, SCIZOR Lv27, CORSOLA Lv28, MARILL Lv29, DIGLETT Lv30, BRONZONG Lv30
Set #146 - Ruinas Sosiego Swarm/Radar/GBA (rate=10) - KADABRA Lv20, RATTATA Lv21, ILLUMISE Lv24, BRONZOR Lv25, WYNAUT Lv30, GIRAFARIG Lv30, MASQUERAIN Lv28, DRIFBLIM Lv29, MISMAGIUS Lv28, SCYTHER Lv29, KANGASKHAN Lv28, LOMBRE Lv29, SNORUNT Lv28, LEAFEON Lv29, METAPOD Lv28, KYOGRE Lv29
Set #147 - Ruinas Sosiego Grass/Cave (rate=10) - ARCANINE Lv20, OMASTAR Lv21, SHUPPET Lv22, ZAPDOS Lv23, MILTANK Lv24, MEW Lv25, MURKROW Lv26, SILCOON Lv27, WALREIN Lv28, GULPIN Lv29, CRANIDOS Lv30, AIPOM Lv30
Set #148 - Ruinas Sosiego Swarm/Radar/GBA (rate=10) - TOTODILE Lv20, RHYHORN Lv21, SWABLU Lv24, CORPHISH Lv25, MAGNEMITE Lv30, VILEPLUME Lv30, SKARMORY Lv28, CATERPIE Lv29, EMPOLEON Lv28, TORTERRA Lv29, REMORAID Lv28, LUCARIO Lv29, HAUNTER Lv28, HITMONCHAN Lv29, KYOGRE Lv28, PILOSWINE Lv29
Set #149 - Calle Victoria Grass/Cave (rate=15) - WEEDLE Lv40, BRONZOR Lv41, MACHOP Lv42, KRABBY Lv41, RHYPERIOR Lv42, VAPOREON Lv41, OMASTAR Lv43, SHARPEDO Lv43, GOLDUCK Lv42, MAREEP Lv41, SWALOT Lv42, SNORLAX Lv41
