--Pokemon Base Stats & Types--
NUM|NAME      |TYPE             |  HP| ATK| DEF| SPE|SATK|SDEF|ABILITY1    |ABILITY2    |ITEM
#757 (LUCHADORA AISHA)@31D8DC - DODUO Lv17
#758 (POKéABU NORINA)@31D904 - GOREBYSS Lv33, CACTURNE Lv33
#759 (GUITARRISTA MUNO)@31D92C - PIDGEOT Lv26
#760 (FOGONERO DAREO)@31D954 - CORSOLA Lv25, SUICUNE Lv25
#761 (DAMA PARASOL RURITA)@31D97C - SHUPPET Lv26
#762 (ENTRE. GUAY LEONEL)@31D9A4 - BARBOACH Lv30
#763 (LUCHADORA CALIRA)@31D9CC - ZIGZAGOON Lv28, LATIAS Lv28
#764 (BICHOMANÍACO BUDI)@31D9F4 - ARBOK Lv29, MAWILE Lv29
#765 (CRIAPOKéMON MILO)@31DA1C - SLOWPOKE Lv25, RHYHORN Lv25, KINGDRA Lv25, ZIGZAGOON Lv25, SHROOMISH Lv25, BALTOY Lv25
#766 (CRIAPOKéMON PAT)@31DA44 - GLOOM Lv25, NIDORAN♂ Lv25, ELECTRIKE Lv25, CHANSEY Lv25, DUSTOX Lv25, ENTEI Lv25
#767 (ENTRE. GUAY CRISTIN)@31DA6C - NATU Lv29, CORPHISH Lv29
#768 (ENTRENADOR AURA)@31DA94 - RALTS Lv13, SKIPLOOM Lv15
#769 (ENTRENADOR AURA)@31DABC - WARTORTLE Lv13, NINJASK Lv15
#770 (LÍDER PETRA)@31DAE4 - EEVEE Lv32, HAUNTER Lv35, DELIBIRD Lv35, PELIPPER Lv37
#771 (LÍDER PETRA)@31DB0C - CRADILY Lv37, MEGANIUM Lv37, CHANSEY Lv40, POOCHYENA Lv40, CASCOON Lv42
#772 (LÍDER PETRA)@31DB34 - GENGAR Lv42, MAGMAR Lv42, LANTURN Lv45, REGIROCK Lv45, PINECO Lv47
#773 (LÍDER PETRA)@31DB5C - BEEDRILL Lv47, DUSCLOPS Lv47, GOLEM Lv47, MOLTRES Lv50, ZUBAT Lv50, LUGIA Lv52
#774 (LÍDER MARCIAL)@31DB84 - SLAKOTH Lv33, CROCONAW Lv33, ENTEI Lv35, KINGDRA Lv37
#775 (LÍDER MARCIAL)@31DBAC - PILOSWINE Lv38, RHYDON Lv38, GYARADOS Lv40, TORCHIC Lv42
#776 (LÍDER MARCIAL)@31DBD4 - DROWZEE Lv40, ROSELIA Lv43, METANG Lv43, AZURILL Lv45, MAGBY Lv47
#777 (LÍDER MARCIAL)@31DBFC - CHARMELEON Lv46, DRAGONAIR Lv46, KOFFING Lv48, METAPOD Lv48, CELEBI Lv50, NIDORAN♂ Lv52
#778 (LÍDER ERICO)@31DC24 - MAGCARGO Lv36, GROWLITHE Lv36, FERALIGATR Lv38, SWELLOW Lv40
#779 (LÍDER ERICO)@31DC4C - TEDDIURSA Lv39, SHARPEDO Lv41, SEEDOT Lv41, SHIFTRY Lv43, DEOXYS Lv45
#780 (LÍDER ERICO)@31DC74 - YANMA Lv44, ENTEI Lv46, ARMALDO Lv46, SEALEO Lv48, LUNATONE Lv50
#781 (LÍDER ERICO)@31DC9C - TOTODILE Lv50, NIDORAN♀ Lv51, GOLDUCK Lv51, RAPIDASH Lv53, MAGNEMITE Lv53, BUTTERFREE Lv55
#782 (LÍDER CANDELA)@31DCC4 - WYNAUT Lv38, GYARADOS Lv36, ANORITH Lv38, KYOGRE Lv40
#783 (LÍDER CANDELA)@31DCEC - SLUGMA Lv41, AIPOM Lv43, SHIFTRY Lv41, MILTANK Lv43, STANTLER Lv45
#784 (LÍDER CANDELA)@31DD14 - MR. MIME Lv46, PINECO Lv46, GROWLITHE Lv48, URSARING Lv46, HOPPIP Lv48, CRADILY Lv50
#785 (LÍDER CANDELA)@31DD3C - EEVEE Lv51, BEEDRILL Lv53, XATU Lv51, TENTACOOL Lv51, IGGLYBUFF Lv53, SEEDOT Lv55
#786 (LÍDER NORMAN)@31DD64 - EXEGGUTOR Lv42, DITTO Lv42, SHARPEDO Lv43, SPEAROW Lv45
#787 (LÍDER NORMAN)@31DD8C - KINGDRA Lv47, SLAKING Lv47, EEVEE Lv45, CHARIZARD Lv48, PELIPPER Lv50
#788 (LÍDER NORMAN)@31DDB4 - JIGGLYPUFF Lv52, SMOOCHUM Lv52, FEAROW Lv50, TROPIUS Lv53, SLUGMA Lv55
#789 (LÍDER NORMAN)@31DDDC - RALTS Lv57, POLIWAG Lv57, VOLBEAT Lv55, ABRA Lv57, EXEGGCUTE Lv58, TYRANITAR Lv60
#790 (LÍDER ALANA)@31DE04 - ELECTRODE Lv40, POLIWHIRL Lv38, DUSTOX Lv41, BAGON Lv43, CLEFAIRY Lv45
#791 (LÍDER ALANA)@31DE2C - SILCOON Lv43, ONIX Lv43, NUMEL Lv45, PSYDUCK Lv46, SANDSHREW Lv48, ELECTRODE Lv50
#792 (LÍDER ALANA)@31DE54 - GRIMER Lv48, SUICUNE Lv49, LUGIA Lv50, KABUTOPS Lv51, MAGIKARP Lv53, CACNEA Lv55
#793 (LÍDER ALANA)@31DE7C - NATU Lv53, FLAAFFY Lv54, CLEFAIRY Lv55, UMBREON Lv55, PIDGEY Lv58, KABUTOPS Lv60
#794 (LÍDER VITO-LETI)@31DEA4 - URSARING Lv48, CLOYSTER Lv49, ZIGZAGOON Lv49, SMOOCHUM Lv50, GROUDON Lv50
#795 (LÍDER VITO-LETI)@31DECC - HAUNTER Lv53, HAUNTER Lv53, CASTFORM Lv54, VENONAT Lv54, STANTLER Lv55, SPHEAL Lv55
#796 (LÍDER VITO-LETI)@31DEF4 - CATERPIE Lv58, JIGGLYPUFF Lv59, ZIGZAGOON Lv58, TORKOAL Lv59, RELICANTH Lv60, STARYU Lv60
#797 (LÍDER VITO-LETI)@31DF1C - GOREBYSS Lv63, BRELOOM Lv64, PIDGEOT Lv63, CROCONAW Lv64, SALAMENCE Lv65, STARYU Lv65
#798 (LÍDER GALANO)@31DF44 - LARVITAR Lv46, SHEDINJA Lv46, MEDICHAM Lv48, MEGANIUM Lv48, FURRET Lv51
#799 (LÍDER GALANO)@31DF6C - NIDORINA Lv50, GRIMER Lv51, ARBOK Lv53, DITTO Lv53, WEEZING Lv56
#800 (LÍDER GALANO)@31DF94 - POLIWHIRL Lv56, MIGHTYENA Lv58, RHYDON Lv56, LEDYBA Lv58, WINGULL Lv58, TENTACRUEL Lv61
#801 (LÍDER GALANO)@31DFBC - JOLTEON Lv61, NOCTOWL Lv63, EXEGGUTOR Lv61, MISDREAVUS Lv63, NIDOQUEEN Lv63, NINJASK Lv66
#802 (BICHOMANÍACO ANTULO)@31DFE4 - HOOTHOOT Lv17, GOLEM Lv17
#803 (ORNITÓLOGO DARERO)@31E00C - SUNFLORA Lv30
#804 (ENTRENADOR MÁXIMO)@31E034 - ELECTRIKE Lv77, VOLBEAT Lv75, LUGIA Lv76, CASTFORM Lv76, SABLEYE Lv76, EEVEE Lv78
#805 (DAMA TORRE DESTRA)@31E05C - PLUSLE Lv5
#806 (ASTRO CÚPULA TACTIO)@31E084 - AIPOM Lv5
#807 (AMO PALACIO ANICETO)@31E0AC - MAGBY Lv5
#808 (MAESTRA DOJO CORO)@31E0D4 - SUDOWOODO Lv5
#809 (JEFE FÁBRICA SABINO)@31E0FC - NINJASK Lv5
#810 (REINA SIERPE FORTUNIA)@31E124 - DEOXYS Lv5
#811 (REY PIRÁMIDE VALENTE)@31E14C - FERALIGATR Lv5
#812 (RUINAMANÍACO ANDRI)@31E174 - WURMPLE Lv31, SEALEO Lv31
#813 (RUINAMANÍACO ANDRI)@31E19C - BULBASAUR Lv33, LOTAD Lv33, RHYHORN Lv33
#814 (RUINAMANÍACO ANDRI)@31E1C4 - MAREEP Lv35, RAICHU Lv35, LAIRON Lv35
#815 (RUINAMANÍACO ANDRI)@31E1EC - TENTACRUEL Lv37, GOREBYSS Lv37, SURSKIT Lv37
#816 (MARINERO CORENO)@31E214 - SWELLOW Lv30, TYPHLOSION Lv30, SHEDINJA Lv30
#817 (MARINERO CORENO)@31E23C - GRUMPIG Lv32, ARMALDO Lv32, AZURILL Lv32
#818 (MARINERO CORENO)@31E264 - HUNTAIL Lv34, HOUNDOOM Lv34, BULBASAUR Lv34
#819 (MARINERO CORENO)@31E28C - ONIX Lv36, HITMONTOP Lv36, WAILMER Lv36
#820 (TRIATLETA PABLO)@31E2B4 - RAPIDASH Lv37, MACHOP Lv37
#821 (TRIATLETA PABLO)@31E2DC - BULBASAUR Lv39, CACTURNE Lv39, SNORUNT Lv39
#822 (TRIATLETA PABLO)@31E304 - CORSOLA Lv41, ENTEI Lv41, NIDOQUEEN Lv41
#823 (TRIATLETA PABLO)@31E32C - HITMONLEE Lv43, JYNX Lv43, PSYDUCK Lv43
#824 (KARATEKA KOJI)@31E354 - JUMPLUFF Lv37, ZANGOOSE Lv37
#825 (KARATEKA KOJI)@31E37C - DUGTRIO Lv39, TYROGUE Lv39, NOSEPASS Lv39
#826 (KARATEKA KOJI)@31E3A4 - LILEEP Lv41, SALAMENCE Lv41, MAREEP Lv41
#827 (KARATEKA KOJI)@31E3CC - KINGDRA Lv43, ALTARIA Lv43, SMOOCHUM Lv43
#828 (ENTRE. GUAY CRISTIN)@31E3F4 - NIDOKING Lv35, MIGHTYENA Lv35
#829 (ENTRE. GUAY CRISTIN)@31E41C - UMBREON Lv37, ARCANINE Lv37, OCTILLERY Lv37
#830 (ENTRE. GUAY CRISTIN)@31E444 - PIDGEOT Lv39, MUK Lv39, CLAMPERL Lv39
#831 (ENTRE. GUAY CRISTIN)@31E46C - SHELGON Lv41, CHARMELEON Lv41, ELECTRIKE Lv41
#832 (GUITARRISTA MUN)@31E494 - BARBOACH Lv35, CACTURNE Lv35, MARILL Lv35
#833 (GUITARRISTA MUN)@31E4BC - GOLBAT Lv37, WIGGLYTUFF Lv37, NIDORINO Lv37
#834 (GUITARRISTA MUN)@31E4E4 - METANG Lv39, CUBONE Lv39, SANDSLASH Lv39
#835 (GUITARRISTA MUN)@31E50C - SLUGMA Lv41, SEEL Lv41, TOGETIC Lv41
#836 (MONTAÑERO SOREN)@31E534 - MARILL Lv26, LINOONE Lv26
#837 (MONTAÑERO SOREN)@31E55C - ONIX Lv28, EKANS Lv28, LATIOS Lv28
#838 (MONTAÑERO SOREN)@31E584 - SLOWPOKE Lv30, SPINARAK Lv30, SHROOMISH Lv30
#839 (MONTAÑERO SOREN)@31E5AC - RALTS Lv33, MEW Lv33, MAKUHITA Lv33
#840 (CRIAPOKéMON GABILA)@31E5D4 - MINUN Lv31, ESPEON Lv31, RATTATA Lv31, GLIGAR Lv31, CLOYSTER Lv31, CATERPIE Lv31
#841 (CRIAPOKéMON GABILA)@31E5FC - CROCONAW Lv33, TOGEPI Lv33, HERACROSS Lv33, CARVANHA Lv33, GROWLITHE Lv33, ELEKID Lv33
#842 (CRIAPOKéMON GABILA)@31E624 - CELEBI Lv35, RAIKOU Lv35, DELIBIRD Lv35, NINJASK Lv35, SHUCKLE Lv35, METAGROSS Lv35
#843 (CRIAPOKéMON GABILA)@31E64C - GLOOM Lv37, SCYTHER Lv37, MAGMAR Lv37, SCIZOR Lv37, FLYGON Lv37, TRAPINCH Lv37
#844 (BELLA TALI)@31E674 - WHISCASH Lv34, SUICUNE Lv34
#845 (BELLA TALI)@31E69C - YANMA Lv36, BAGON Lv36, SABLEYE Lv36
#846 (BELLA TALI)@31E6C4 - LINOONE Lv38, AZURILL Lv38, DRAGONITE Lv38
#847 (BELLA TALI)@31E6EC - SALAMENCE Lv40, BELLOSSOM Lv40, BELLOSSOM Lv40
#848 (MÉDIUM MARIELA)@31E714 - EXPLOUD Lv41
#849 (MÉDIUM ARANO)@31E73C - LEDIAN Lv41, QUAGSIRE Lv41
#850 (CABALLERO ERISTO)@31E764 - PELIPPER Lv41
#851 (ENTRENADOR JORO)@31E78C - MEDITITE Lv5
#852 (ENTRENADOR JAHO)@31E7B4 - PERSIAN Lv5
#853 (ENTRENADOR BRUNO)@31E7DC - STANTLER Lv5
#854 (ENTRENADOR AURA)@31E804 - PUPITAR Lv5

--Static Pokemon--
LILEEP => GULPIN
ANORITH => HOOTHOOT
KYOGRE => LUGIA
GROUDON => CACTURNE
REGIROCK => KECLEON
REGICE => MAGNEMITE
REGISTEEL => MURKROW
RAYQUAZA => WYNAUT
KECLEON => CORPHISH
KECLEON(2) => MACHOKE
VOLTORB => SCIZOR
VOLTORB(2) => QWILFISH
VOLTORB(3) => KABUTO
ELECTRODE => RAICHU
ELECTRODE(2) => EKANS
SUDOWOODO => HYPNO
LATIOS => SEVIPER
LATIAS => HAUNTER
DEOXYS => LAPRAS
MEW => GYARADOS
HO-OH => ARCANINE
LUGIA => AGGRON
WYNAUT => WOOPER
BELDUM => DELCATTY
CASTFORM => SWABLU

--Wild Pokemon--
Set #1 - RUTA 101 Grass/Cave (rate=20) - RALTS Lv2, WHISMUR Lv2, WURMPLE Lv2, WURMPLE Lv3, CLEFFA Lv3, PICHU Lv3, WOOPER Lv3, LOTAD Lv3, MARILL Lv2, SKITTY Lv2, SPINARAK Lv3, PIDGEY Lv3
Set #2 - RUTA 102 Grass/Cave (rate=20) - TYROGUE Lv3, AZURILL Lv3, RALTS Lv4, MAGIKARP Lv4, SENTRET Lv3, SENTRET Lv4, LOTAD Lv3, SPEAROW Lv3, PIDGEY Lv4, SUNKERN Lv4, SLUGMA Lv4, METAPOD Lv3
Set #3 - RUTA 102 Surfing (rate=4) - TAILLOW Lvs 20-30, SKITTY Lvs 10-20, MARILL Lvs 30-35, WHISMUR Lvs 5-10, PIDGEOTTO Lvs 20-30
Set #4 - RUTA 102 Fishing (rate=30) - MAGIKARP Lvs 5-10, SHROOMISH Lvs 5-10, LOTAD Lvs 10-30, MAGNEMITE Lvs 10-30, LARVITAR Lvs 10-30, SHEDINJA Lvs 25-30, GOLDEEN Lvs 30-35, CHINCHOU Lvs 20-25, TORCHIC Lvs 35-40, SNUBBULL Lvs 40-45
Set #5 - RUTA 103 Grass/Cave (rate=20) - IGGLYBUFF Lv2, WOOPER Lv3, IGGLYBUFF Lv3, POOCHYENA Lv4, ELECTRIKE Lv2, SWINUB Lv3, MAKUHITA Lv3, WHISMUR Lv4, DUSKULL Lv3, WYNAUT Lv3, SHEDINJA Lv2, ZUBAT Lv4
Set #6 - RUTA 103 Surfing (rate=4) - GASTLY Lvs 5-35, MAREEP Lvs 10-30, SKITTY Lvs 15-25, DRAGONAIR Lvs 25-30, PLUSLE Lvs 25-30
Set #7 - RUTA 103 Fishing (rate=30) - TYROGUE Lvs 5-10, OMANYTE Lvs 5-10, RALTS Lvs 10-30, SPOINK Lvs 10-30, KECLEON Lvs 10-30, QWILFISH Lvs 30-35, SOLROCK Lvs 30-35, ILLUMISE Lvs 25-30, METANG Lvs 35-40, GLIGAR Lvs 40-45
Set #8 - RUTA 104 Grass/Cave (rate=20) - RALTS Lv4, IGGLYBUFF Lv4, RALTS Lv5, PIDGEY Lv5, WINGULL Lv4, CLEFFA Lv5, TOGEPI Lv4, SURSKIT Lv5, BARBOACH Lv4, HORSEA Lv4, SWINUB Lv3, HORSEA Lv5
Set #9 - RUTA 104 Surfing (rate=4) - MEOWTH Lvs 10-30, WYNAUT Lvs 15-25, DIGLETT Lvs 15-25, KECLEON Lvs 25-30, MEDICHAM Lvs 25-30
Set #10 - RUTA 104 Fishing (rate=30) - SENTRET Lvs 5-10, WOOPER Lvs 5-10, AZURILL Lvs 10-30, IGGLYBUFF Lvs 10-30, AZURILL Lvs 10-30, RALTS Lvs 25-30, CASCOON Lvs 30-35, SEEDOT Lvs 20-25, MAGIKARP Lvs 35-40, WOOPER Lvs 40-45
Set #11 - RUTA 105 Surfing (rate=4) - PHANPY Lvs 5-35, HORSEA Lvs 10-30, MEDITITE Lvs 15-25, QUAGSIRE Lvs 25-30, ARBOK Lvs 25-30
Set #12 - RUTA 105 Fishing (rate=30) - PICHU Lvs 5-10, MUDKIP Lvs 5-10, RALTS Lvs 10-30, TORCHIC Lvs 10-30, IVYSAUR Lvs 10-30, SHELGON Lvs 25-30, DUGTRIO Lvs 30-35, BEAUTIFLY Lvs 20-25, PONYTA Lvs 35-40, CROCONAW Lvs 40-45
Set #13 - RUTA 110 Grass/Cave (rate=20) - TYROGUE Lv12, ODDISH Lv12, CARVANHA Lv12, NINCADA Lv13, MAGBY Lv13, CHINCHOU Lv13, PORYGON Lv13, VULPIX Lv13, JIGGLYPUFF Lv12, DITTO Lv12, MAWILE Lv12, MEDICHAM Lv13
Set #14 - RUTA 110 Surfing (rate=4) - GRIMER Lvs 5-35, WYNAUT Lvs 10-30, MEOWTH Lvs 15-25, CRAWDAUNT Lvs 25-30, MACHOKE Lvs 25-30
Set #15 - RUTA 110 Fishing (rate=30) - PICHU Lvs 5-10, SLOWPOKE Lvs 5-10, SILCOON Lvs 10-30, VOLTORB Lvs 10-30, MAGCARGO Lvs 10-30, AIPOM Lvs 25-30, MAWILE Lvs 30-35, DELCATTY Lvs 20-25, WAILMER Lvs 35-40, LAIRON Lvs 40-45
Set #16 - RUTA 111 Grass/Cave (rate=10) - ODDISH Lv20, SHELLDER Lv20, LUVDISC Lv21, SNUBBULL Lv21, BALTOY Lv19, SPOINK Lv21, SHROOMISH Lv19, MEDITITE Lv19, DUSKULL Lv20, DODUO Lv20, CYNDAQUIL Lv22, CARVANHA Lv22
Set #17 - RUTA 111 Surfing (rate=4) - SURSKIT Lvs 20-30, MAKUHITA Lvs 10-20, MARILL Lvs 30-35, HOPPIP Lvs 5-10, MEOWTH Lvs 20-30
Set #18 - RUTA 111 Rock Smash (rate=20) - NUMEL Lvs 10-15, SHELLDER Lvs 5-10, NIDORAN♂ Lvs 15-20, PARAS Lvs 15-20, SQUIRTLE Lvs 15-20
Set #19 - RUTA 111 Fishing (rate=30) - POOCHYENA Lvs 5-10, SEEL Lvs 5-10, IGGLYBUFF Lvs 10-30, MANKEY Lvs 10-30, BALTOY Lvs 10-30, HOOTHOOT Lvs 25-30, DODUO Lvs 30-35, DIGLETT Lvs 20-25, SNUBBULL Lvs 35-40, SLOWPOKE Lvs 40-45
Set #20 - RUTA 112 Grass/Cave (rate=20) - TREECKO Lv15, BELDUM Lv15, NIDORAN♀ Lv15, MAREEP Lv14, MEDITITE Lv14, LEDYBA Lv14, SHUPPET Lv16, DIGLETT Lv16, HORSEA Lv16, HORSEA Lv16, ELECTRIKE Lv16, ARON Lv16
Set #21 - RUTA 113 Grass/Cave (rate=20) - NUZLEAF Lv15, SEEL Lv15, WYNAUT Lv15, NUZLEAF Lv14, CLAMPERL Lv14, LEDYBA Lv14, TEDDIURSA Lv16, SMEARGLE Lv16, PIDGEOTTO Lv16, CAMERUPT Lv16, GLOOM Lv16, VICTREEBEL Lv16
Set #22 - RUTA 114 Grass/Cave (rate=20) - MACHOP Lv16, MAKUHITA Lv16, MAGNEMITE Lv17, GULPIN Lv15, TYROGUE Lv15, TORCHIC Lv16, BULBASAUR Lv16, LOUDRED Lv18, OCTILLERY Lv17, POLIWRATH Lv15, MISDREAVUS Lv17, CUBONE Lv15
Set #23 - RUTA 114 Surfing (rate=4) - SWINUB Lvs 20-30, SURSKIT Lvs 10-20, SWINUB Lvs 30-35, WYNAUT Lvs 5-10, SEEL Lvs 20-30
Set #24 - RUTA 114 Rock Smash (rate=20) - GOLDEEN Lvs 10-15, SEEL Lvs 5-10, TAILLOW Lvs 15-20, HORSEA Lvs 15-20, PHANPY Lvs 15-20
Set #25 - RUTA 114 Fishing (rate=30) - LOTAD Lvs 5-10, SPOINK Lvs 5-10, AZURILL Lvs 10-30, SNORUNT Lvs 10-30, NUMEL Lvs 10-30, MEDITITE Lvs 25-30, MANKEY Lvs 30-35, TREECKO Lvs 20-25, TRAPINCH Lvs 35-40, MUDKIP Lvs 40-45
Set #26 - RUTA 116 Grass/Cave (rate=20) - METAPOD Lv6, ZIGZAGOON Lv6, SLUGMA Lv6, SNUBBULL Lv7, SKITTY Lv7, SMEARGLE Lv6, PARAS Lv7, MEDITITE Lv8, TYROGUE Lv7, SENTRET Lv8, JIGGLYPUFF Lv7, SLUGMA Lv8
Set #27 - RUTA 117 Grass/Cave (rate=20) - WOOPER Lv13, SQUIRTLE Lv13, KAKUNA Lv14, CORPHISH Lv14, PIDGEY Lv13, CYNDAQUIL Lv13, PELIPPER Lv13, MISDREAVUS Lv13, LICKITUNG Lv14, FLAAFFY Lv14, WIGGLYTUFF Lv13, KAKUNA Lv13
Set #28 - RUTA 117 Surfing (rate=4) - SURSKIT Lvs 20-30, SPINARAK Lvs 10-20, SKITTY Lvs 30-35, ZIGZAGOON Lvs 5-10, ODDISH Lvs 20-30
Set #29 - RUTA 117 Fishing (rate=30) - WEEDLE Lvs 5-10, ABRA Lvs 5-10, KAKUNA Lvs 10-30, GULPIN Lvs 10-30, NATU Lvs 10-30, MEDITITE Lvs 25-30, GEODUDE Lvs 30-35, EKANS Lvs 20-25, KIRLIA Lvs 35-40, DUSKULL Lvs 40-45
Set #30 - RUTA 118 Grass/Cave (rate=20) - RATTATA Lv24, DRATINI Lv24, ZIGZAGOON Lv26, ODDISH Lv26, CHANSEY Lv26, EXEGGUTOR Lv26, HOPPIP Lv25, WINGULL Lv25, SLAKOTH Lv26, WINGULL Lv26, SMEARGLE Lv27, COMBUSKEN Lv25
Set #31 - RUTA 118 Surfing (rate=4) - NUZLEAF Lvs 5-35, SWINUB Lvs 10-30, HOPPIP Lvs 15-25, DUSCLOPS Lvs 25-30, SEAKING Lvs 25-30
Set #32 - RUTA 118 Fishing (rate=30) - AZURILL Lvs 5-10, PIDGEOTTO Lvs 5-10, WURMPLE Lvs 10-30, VOLTORB Lvs 10-30, PHANPY Lvs 10-30, GENGAR Lvs 30-35, NATU Lvs 30-35, DRATINI Lvs 20-25, BELDUM Lvs 35-40, SPHEAL Lvs 40-45
Set #33 - RUTA 124 Surfing (rate=4) - MANKEY Lvs 5-35, WYNAUT Lvs 10-30, SPEAROW Lvs 15-25, SUNFLORA Lvs 25-30, LANTURN Lvs 25-30
Set #34 - RUTA 124 Fishing (rate=30) - CLEFFA Lvs 5-10, CACNEA Lvs 5-10, CATERPIE Lvs 10-30, LUVDISC Lvs 10-30, SNEASEL Lvs 10-30, OMASTAR Lvs 30-35, QUILAVA Lvs 30-35, METANG Lvs 25-30, SNEASEL Lvs 35-40, QUAGSIRE Lvs 40-45
Set #35 - BOSQUE PETALIA Grass/Cave (rate=20) - RALTS Lv5, AZURILL Lv5, SLOWPOKE Lv5, FEEBAS Lv6, METAPOD Lv5, SENTRET Lv5, WOOPER Lv6, GULPIN Lv6, ELECTRIKE Lv5, GEODUDE Lv5, LEDYBA Lv6, PARAS Lv6
Set #36 - TÚNEL FERVERGAL Grass/Cave (rate=10) - RATTATA Lv6, SPEAROW Lv7, LOTAD Lv6, SKITTY Lv6, SKITTY Lv7, HOOTHOOT Lv7, SMEARGLE Lv5, SWINUB Lv8, WYNAUT Lv5, SWINUB Lv8, SPINARAK Lv5, SKITTY Lv8
Set #37 - CUEVA GRANITO Grass/Cave (rate=10) - MAKUHITA Lv7, SLUGMA Lv8, ZIGZAGOON Lv7, NINCADA Lv8, WYNAUT Lv9, SQUIRTLE Lv8, LOTAD Lv10, SLUGMA Lv6, TORCHIC Lv7, MUDKIP Lv8, PHANPY Lv6, CHINCHOU Lv9
Set #38 - CUEVA GRANITO Grass/Cave (rate=10) - LEDYBA Lv9, LUVDISC Lv10, FARFETCH’D Lv9, STARYU Lv11, SURSKIT Lv10, SNORUNT Lv9, SENTRET Lv10, SKITTY Lv11, LICKITUNG Lv10, PIDGEOTTO Lv10, IVYSAUR Lv9, RATICATE Lv11
Set #39 - MONTE PÍRICO Grass/Cave (rate=10) - VENONAT Lv27, BELLSPROUT Lv28, ELECTRIKE Lv26, DODUO Lv25, MEDITITE Lv29, SLAKOTH Lv24, DUSKULL Lv23, ODDISH Lv22, SPHEAL Lv29, BULBASAUR Lv24, NATU Lv29, PINECO Lv24
Set #40 - CALLE VICTORIA Grass/Cave (rate=10) - GIRAFARIG Lv40, HITMONTOP Lv40, SUNFLORA Lv40, ANORITH Lv40, HOPPIP Lv36, LOTAD Lv36, BANETTE Lv38, SHUCKLE Lv38, PIKACHU Lv36, MARILL Lv36, SMOOCHUM Lv36, TOGEPI Lv36
Set #41 - ZONA SAFARI Grass/Cave (rate=25) - SPHEAL Lv25, POLIWAG Lv27, JYNX Lv25, RAICHU Lv27, NATU Lv25, VIBRAVA Lv25, TOGETIC Lv25, BUTTERFREE Lv27, CLEFAIRY Lv25, TOGETIC Lv27, LARVITAR Lv27, QUILAVA Lv29
Set #42 - BAJO EL AGUA Surfing (rate=4) - LOUDRED Lvs 20-30, LARVITAR Lvs 20-30, ARON Lvs 30-35, GLALIE Lvs 30-35, NIDOQUEEN Lvs 30-35
Set #43 - NAO ABANDONADA Surfing (rate=4) - ELEKID Lvs 5-35, GOLDEEN Lvs 5-35, ARON Lvs 5-35, CHINCHOU Lvs 5-35, SCIZOR Lvs 30-35
Set #44 - NAO ABANDONADA Fishing (rate=20) - PICHU Lvs 5-10, RHYHORN Lvs 5-10, AZURILL Lvs 10-30, VOLTORB Lvs 10-30, TREECKO Lvs 10-30, ANORITH Lvs 25-30, TENTACOOL Lvs 30-35, CRAWDAUNT Lvs 30-35, MANECTRIC Lvs 25-30, MANTINE Lvs 20-25
Set #45 - CUEVA GRANITO Grass/Cave (rate=10) - SURSKIT Lv10, ODDISH Lv11, AIPOM Lv10, HOOTHOOT Lv11, HOUNDOUR Lv12, NUMEL Lv10, ELEKID Lv10, ROSELIA Lv11, GROWLITHE Lv12, DELCATTY Lv10, CROCONAW Lv12, MINUN Lv10
Set #46 - CUEVA GRANITO Rock Smash (rate=20) - POLIWAG Lvs 10-15, WEEPINBELL Lvs 10-20, SHELLDER Lvs 5-10, SLOWPOKE Lvs 15-20, DODUO Lvs 15-20
Set #47 - SENDA ÍGNEA Grass/Cave (rate=10) - SHELLDER Lv15, DODUO Lv15, DUSKULL Lv16, REMORAID Lv15, SHUCKLE Lv15, WHISMUR Lv15, DROWZEE Lv16, TRAPINCH Lv16, PORYGON2 Lv14, SHUCKLE Lv16, CHIKORITA Lv14, CARVANHA Lv14
Set #48 - CASCADA METEORO Grass/Cave (rate=10) - RATICATE Lv33, MASQUERAIN Lv35, MUDKIP Lv30, CASTFORM Lv35, MAREEP Lv35, SHARPEDO Lv37, KIRLIA Lv25, PLUSLE Lv39, MAGCARGO Lv38, HUNTAIL Lv40, AMPHAROS Lv38, SWELLOW Lv40
Set #49 - CASCADA METEORO Surfing (rate=4) - ZANGOOSE Lvs 30-35, DUSCLOPS Lvs 30-35, SUNFLORA Lvs 25-35, COMBUSKEN Lvs 15-25, CAMERUPT Lvs 5-15
Set #50 - CASCADA METEORO Fishing (rate=30) - SILCOON Lvs 5-10, MAGNEMITE Lvs 5-10, SILCOON Lvs 10-30, SWABLU Lvs 10-30, ELECTRIKE Lvs 10-30, TAILLOW Lvs 25-30, DIGLETT Lvs 30-35, NINJASK Lvs 30-35, HERACROSS Lvs 35-40, NOCTOWL Lvs 40-45
Set #51 - DESFILADERO Grass/Cave (rate=20) - DROWZEE Lv21, MANKEY Lv21, TREECKO Lv21, TORCHIC Lv20, SNORUNT Lv20, TEDDIURSA Lv20, DROWZEE Lv21, GEODUDE Lv22, VENONAT Lv22, BELDUM Lv22, EXEGGCUTE Lv22, CYNDAQUIL Lv22
Set #52 - RUTA 106 Surfing (rate=4) - LUVDISC Lvs 5-35, SPINARAK Lvs 10-30, NIDORAN♂ Lvs 15-25, HAUNTER Lvs 25-30, CRAWDAUNT Lvs 25-30
